title,author,goodreads_url
Dinosaur's Binkit,Sandra Boynton,https://www.goodreads.com/book/show/555194.Dinosaur_s_Binkit
One Red Dot: A Pop-Up Book for Children of All Ages,David A. Carter,https://www.goodreads.com/book/show/289858.One_Red_Dot
If Kisses Were Colors,Janet Lawler,https://www.goodreads.com/book/show/276575.If_Kisses_Were_Colors
Pete the Cat: I Love My White Shoes,Eric Litwin,https://www.goodreads.com/book/show/6871646-pete-the-cat
The Diary of a Church Mouse,Graham Oakley,https://www.goodreads.com/book/show/331721.The_Diary_of_a_Church_Mouse
"Aliens Ate My Homework (Alien Adventures, #1)",Bruce Coville,https://www.goodreads.com/book/show/343301.Aliens_Ate_My_Homework
"Emily Climbs (Emily, #2)",L.M. Montgomery,https://www.goodreads.com/book/show/773514.Emily_Climbs
Little Fur Family,Margaret Wise Brown,https://www.goodreads.com/book/show/134371.Little_Fur_Family
Last Stop on Market Street,Matt de la Peña,https://www.goodreads.com/book/show/22521973-last-stop-on-market-street
Mr. Putter & Tabby Spin the Yarn,Cynthia Rylant,https://www.goodreads.com/book/show/577769.Mr_Putter_Tabby_Spin_the_Yarn
When the Sky Is Like Lace,Elinor Lander Horwitz,https://www.goodreads.com/book/show/569028.When_the_Sky_Is_Like_Lace
"A Ring of Endless Light (Austin Family Chronicles, #4)",Madeleine L'Engle,https://www.goodreads.com/book/show/14358.A_Ring_of_Endless_Light
"Mrs. Piggle-Wiggle's Farm (Mrs. Piggle Wiggle, #3)",Betty MacDonald,https://www.goodreads.com/book/show/769952.Mrs_Piggle_Wiggle_s_Farm
Little Blue Truck Leads the Way,Alice Schertle,https://www.goodreads.com/book/show/6399395-little-blue-truck-leads-the-way
Fantastic Beasts and Where to Find Them,Newt Scamander,https://www.goodreads.com/book/show/41899.Fantastic_Beasts_and_Where_to_Find_Them
Encyclopedia Brown Takes the Case (Encyclopedia Brown #10),Donald J. Sobol,https://www.goodreads.com/book/show/1116649.Encyclopedia_Brown_Takes_the_Case
Wonderstruck,Brian Selznick,https://www.goodreads.com/book/show/10128428-wonderstruck
Press Here,Hervé Tullet,https://www.goodreads.com/book/show/9677870-press-here
Curious George Goes to a Movie,Margret Rey,https://www.goodreads.com/book/show/819045.Curious_George_Goes_to_a_Movie
"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)",Barbara Park,https://www.goodreads.com/book/show/958277.Junie_B_Jones_and_the_Stupid_Smelly_Bus
Anna and Mister God,Fynn,https://www.goodreads.com/book/show/50812.Anna_and_Mister_God
The Hallo-Wiener,Dav Pilkey,https://www.goodreads.com/book/show/494748.The_Hallo_Wiener
"The Magician's Nephew / The Lion, The Witch and the Wardrobe / The Horse and His Boy (The Chronicles of Narnia Set #1-3)",C.S. Lewis,https://www.goodreads.com/book/show/55792.The_Magician_s_Nephew_The_Lion_The_Witch_and_the_Wardrobe_The_Horse_and_His_Boy
Pete the Sheep-Sheep,Jackie French,https://www.goodreads.com/book/show/688105.Pete_the_Sheep_Sheep
Pippi Goes on Board,Astrid Lindgren,https://www.goodreads.com/book/show/19308.Pippi_Goes_on_Board
Mandy,Julie Andrews Edwards,https://www.goodreads.com/book/show/255169.Mandy
A Child's Christmas in Wales,Dylan Thomas,https://www.goodreads.com/book/show/563820.A_Child_s_Christmas_in_Wales
"The Carnivorous Carnival (A Series of Unfortunate Events, #9)",Lemony Snicket,https://www.goodreads.com/book/show/324277.The_Carnivorous_Carnival
"Rainbow Valley (Anne of Green Gables, #7)",L.M. Montgomery,https://www.goodreads.com/book/show/77395.Rainbow_Valley
"Catwings (Catwings, #1)",Ursula K. Le Guin,https://www.goodreads.com/book/show/13664.Catwings
Mr. Putter & Tabby Make a Wish,Cynthia Rylant,https://www.goodreads.com/book/show/847395.Mr_Putter_Tabby_Make_a_Wish
"The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making (Fairyland, #1)",Catherynne M. Valente,https://www.goodreads.com/book/show/9591398-the-girl-who-circumnavigated-fairyland-in-a-ship-of-her-own-making
Borrowed Wings,Regina Puckett,https://www.goodreads.com/book/show/13563767-borrowed-wings
